Node,KC
C1418303,8.44E-05
C1418365,8.86E-05
C1418367,8.86E-05
C1418370,8.45E-05
C1418371,0.000169525
C1418385,8.67E-05
C1418388,8.57E-05
C1418401,0.003620835
C1418403,8.45E-05
C1418404,8.50E-05
C1418405,8.44E-05
C1418407,0.000169514
C1418411,8.92E-05
C1418432,8.48E-05
C1418436,8.60E-05
C1418439,8.44E-05
C1418444,0.000359799
C1418445,0.000353654
C1418446,0.000173662
C1418452,8.46E-05
C1418454,8.61E-05
C1418464,0.001504703
C1418465,0.000428755
C1418475,8.46E-05
C1418482,0.000265957
C1418507,8.59E-05
C1418520,0.000179505
C1418526,8.68E-05
C1418544,0.000169379
C1418545,8.44E-05
C1418549,0.000360345
C1418552,0.00016916
C1418558,0.000273777
C1418568,8.44E-05
C1418569,8.70E-05
C1418573,8.94E-05
C1418574,8.66E-05
C1418576,0.00017143
C1418581,8.60E-05
C1418582,0.00042711
C1418591,0.000170209
C1418596,8.44E-05
C1418597,0.001416694
C1418598,0.000597233
C1418600,8.46E-05
C1418609,8.92E-05
C1418613,8.45E-05
C1418616,0.000173542
C1418619,0.000522168
C1418620,0.000169225
C1418624,0.000256974
C1418625,0.00017156
C1418652,0.000170737
C1418653,8.56E-05
C1418655,0.000774336
C1418664,0.000170641
C1418697,0.000185882
C1418729,0.000769097
C1418731,0.000169041
C1418754,8.55E-05
C1418755,8.46E-05
C1418757,9.49E-05
C1418767,9.16E-05
C1418779,0.000596282
C1418785,0.000169462
C1418789,0.000436561
C1418793,0.000692651
C1418795,9.11E-05
C1418797,0.000257745
C1418813,8.45E-05
C1418822,8.44E-05
C1418824,8.44E-05
C1418858,0.000508772
C1418879,8.80E-05
C1418885,0.00017068
C1418888,0.000253483
C1418891,0.000169069
C1418911,8.71E-05
C1418917,8.44E-05
C1418921,0.00017487
C1418926,8.44E-05
C1418940,8.46E-05
C1418943,8.44E-05
C1418944,8.44E-05
C1418945,0.000338059
C1418948,0.000171074
C1418949,8.53E-05
C1418952,8.43E-05
C1418975,0.000254512
C1418985,8.81E-05
C1418991,0.000173622
C1419008,8.51E-05
C1419028,0.000170462
C1419032,0.000173253
C1419037,8.50E-05
C1419054,0.001121069
C1419067,0.000100902
C1419068,8.45E-05
C1419086,8.75E-05
C1419097,0.000177242
C1419109,8.44E-05
C1419115,0.000171751
C1419120,9.21E-05
C1419141,0.000690149
C1419142,0.00026308
C1419143,8.44E-05
C1419185,0.000169087
C1419187,0.000434353
C1419188,0.00034311
C1419196,8.77E-05
C1419206,0.000257029
C1419207,8.56E-05
C1419208,0.000652002
C1419209,9.49E-05
C1419212,0.000772858
C1419219,9.16E-05
C1419222,8.77E-05
C1419227,0.001363548
C1419228,8.46E-05
C1419240,0.000767723
C1419241,8.44E-05
C1419246,0.000253491
C1419248,0.000171254
C1419249,0.000171602
C1419254,8.50E-05
C1419259,0.000173193
C1419263,8.47E-05
C1419264,8.45E-05
C1419275,9.24E-05
C1419277,0.000444964
C1419285,8.45E-05
C1419293,8.43E-05
C1419299,0.000169158
C1419301,0.000169173
C1419320,9.10E-05
C1419333,0.000178562
C1419336,8.46E-05
C1419346,8.51E-05
C1419349,0.0011942
C1419358,0.000168874
C1419367,0.000423196
C1419389,8.43E-05
C1419390,9.10E-05
C1419394,0.000253417
C1419396,8.81E-05
C1419400,0.000170537
C1419407,0.000170941
C1419413,0.000344923
C1419415,0.000254869
C1419419,0.000173849
C1419422,0.000169893
C1419425,8.43E-05
C1419427,0.000432278
C1419436,8.51E-05
C1419595,0.00016885
C1419596,8.45E-05
C1419598,0.000172502
C1419617,0.000254122
C1419622,0.000253462
C1419628,8.43E-05
C1419630,8.44E-05
C1419639,0.000168924
C1419656,8.43E-05
C1419670,8.94E-05
C1419676,9.01E-05
C1419683,0.000168874
C1419686,0.000169135
C1419692,8.46E-05
C1419693,8.51E-05
C1419704,8.45E-05
C1419717,0.000172621
C1419724,0.000177173
C1419736,8.63E-05
C1419742,0.000169219
C1419744,0.000337499
C1419748,8.60E-05
C1419751,8.44E-05
C1419757,8.53E-05
C1419758,0.000171014
C1419759,8.46E-05
C1419764,0.000260805
C1419771,0.000515155
C1419772,0.000173158
C1419782,8.60E-05
C1419786,0.000171496
C1419790,0.000790741
C1419799,0.001831679
C1419805,0.000439143
C1419813,0.000267987
C1419818,0.001290606
C1419844,8.44E-05
C1419848,8.43E-05
C1419856,8.57E-05
C1419866,0.000364891
C1419873,0.000254378
C1419876,0.000168733
C1419895,0.000170054
C1419906,0.000346895
C1419908,8.81E-05
C1419909,8.81E-05
C1419924,0.000285296
C1419925,8.44E-05
C1419939,0.000347874
C1419941,0.000610712
C1419955,0.00016879
C1419960,8.99E-05
C1419989,0.00025593
C1419994,0.000171406
C1419995,0.000168709
C1419996,8.72E-05
C1420002,0.000604292
C1420003,0.000170526
C1420006,8.46E-05
C1420010,0.000170684
C1420016,0.000619813
C1420017,0.000942384
C1420025,0.000253103
C1420029,8.56E-05
C1420044,8.53E-05
C1420062,8.62E-05
C1420063,0.000170833
C1420068,0.00017455
C1420071,0.000518124
C1420072,9.16E-05
C1420080,8.57E-05
C1420081,8.44E-05
C1420084,0.000519121
C1420086,0.000934119
C1420087,0.000172896
C1420088,0.000170605
C1420091,0.000169138
C1420092,0.000524879
C1420094,8.44E-05
C1420100,8.51E-05
C1420101,8.53E-05
C1420102,8.77E-05
C1420104,8.44E-05
C1420109,8.51E-05
C1420111,8.51E-05
C1420117,8.43E-05
C1420119,0.000169746
C1420122,8.45E-05
C1420123,8.55E-05
C1420126,0.000339625
C1420129,0.000168874
C1420130,0.000343388
C1420131,0.000593913
C1420132,0.000598201
C1420135,0.000344154
C1420137,8.44E-05
C1420139,8.43E-05
C1420140,8.44E-05
C1420141,0.000172675
C1420143,0.000341987
C1420160,0.000428531
C1420164,8.52E-05
C1420166,0.000169592
C1420167,8.48E-05
C1420172,8.51E-05
C1420175,8.43E-05
C1420176,0.000258652
C1420178,8.44E-05
C1420184,0.000171575
C1420187,8.81E-05
C1420188,8.44E-05
C1420191,8.44E-05
C1420192,0.001542802
C1420193,0.000170692
C1420195,8.82E-05
C1420200,0.00052161
C1420204,0.000258699
C1420214,0.000168874
C1420221,8.61E-05
C1420222,0.000170134
C1420223,9.26E-05
C1420224,0.000174724
C1420227,0.000100902
C1420232,0.000511999
C1420234,0.000423889
C1420244,0.000530327
C1420247,0.000434738
C1420248,8.44E-05
C1420251,0.000351392
C1420258,9.07E-05
C1420259,8.81E-05
C1420266,0.00018056
C1420267,8.56E-05
C1420280,8.75E-05
C1420304,0.000349265
C1420306,0.000510179
C1420308,0.000443144
C1420313,0.000169736
C1420317,0.000259472
C1420318,8.67E-05
C1420327,8.44E-05
C1420331,0.001022111
C1420332,8.69E-05
C1420342,0.000349236
C1420343,8.44E-05
C1420362,0.000567855
C1420368,8.48E-05
C1420369,0.000275598
C1420382,0.000260173
C1420393,0.000595191
C1420398,0.000258251
C1420399,0.000171527
C1420401,0.00033921
C1420403,0.001026904
C1420404,0.000253234
C1420412,0.000169001
C1420413,8.44E-05
C1420423,0.000337981
C1420441,0.000509506
C1420449,0.000172459
C1420459,0.000169388
C1420463,8.46E-05
C1420469,0.000603179
C1420470,0.000341326
C1420497,8.66E-05
C1420498,0.000259292
C1420510,0.000264129
C1420529,8.48E-05
C1420536,8.44E-05
C1420547,8.57E-05
C1420588,0.000969801
C1420591,0.000173038
C1420599,8.43E-05
C1420602,0.000100902
C1420603,8.48E-05
C1420608,0.000507487
C1420610,0.000519322
C1420613,0.000422879
C1420621,0.000255228
C1420631,0.000262682
C1420632,0.000169472
C1420636,0.000258466
C1420638,8.73E-05
C1420642,8.49E-05
C1420652,8.53E-05
C1420653,8.45E-05
C1420680,9.49E-05
C1420696,8.44E-05
C1420699,0.000175999
C1420701,8.44E-05
C1420702,8.95E-05
C1420707,8.66E-05
C1420708,0.000172562
C1420709,8.45E-05
C1420729,0.000337994
C1420737,0.000255522
C1420744,0.00102688
C1420761,8.76E-05
C1420773,8.47E-05
C1420777,0.00042345
C1420785,0.000704092
C1420799,0.000169156
C1420803,8.94E-05
C1420806,0.000168874
C1420808,8.60E-05
C1420816,0.000600142
C1420821,0.000345526
C1420825,8.46E-05
C1420832,8.47E-05
C1420854,8.52E-05
C1420865,0.000256614
C1420871,0.000170361
C1420952,9.11E-05
C1421113,8.46E-05
C1421114,0.000170826
C1421163,8.72E-05
C1421225,8.44E-05
C1421226,8.69E-05
C1421238,8.44E-05
C1421244,8.45E-05
C1421245,0.000172705
C1421249,0.000362509
C1421262,0.000171297
C1421270,0.000255538
C1421274,8.46E-05
C1421283,0.000100902
C1421293,0.000169135
C1421313,9.65E-05
C1421318,0.000257898
C1421348,0.000457131
C1421350,0.001116111
C1421351,0.000256504
C1421358,8.44E-05
C1421381,8.51E-05
C1421386,8.44E-05
C1421388,8.43E-05
C1421390,0.000173691
C1421391,0.000260302
C1421392,0.000344693
C1421395,0.00094972
C1421397,0.000604937
C1421402,0.000170574
C1421403,0.000255568
C1421408,0.000596609
C1421409,0.000170262
C1421414,0.000254038
C1421424,0.000168869
C1421429,0.001293875
C1421451,8.48E-05
C1421462,8.44E-05
C1421467,0.000428335
C1421479,0.008732555
C1421504,0.000180898
C1421512,8.98E-05
C1421513,0.000169133
C1421517,8.44E-05
C1421519,8.43E-05
C1421527,0.00085183
C1421543,0.000174221
C1421544,0.000345244
C1421546,8.57E-05
C1421549,8.47E-05
C1421554,0.000614932
C1421565,0.000769449
C1421585,8.65E-05
C1421638,0.001109661
C1421641,0.000345214
C1421727,8.43E-05
C1421774,8.55E-05
C1421780,8.44E-05
C1421849,9.45E-05
C1421850,0.000174343
C1421862,0.000253967
C1421866,0.000270443
C1421867,0.000168866
C1421876,0.000174952
C1421886,8.46E-05
C1421887,8.72E-05
C1421895,8.57E-05
C1421916,8.45E-05
C1421924,0.000256254
C1421933,0.000181237
C1421934,8.44E-05
C1421946,0.000430414
C1421968,8.46E-05
C1421980,0.000180257
C1422002,0.000169236
C1422006,0.000169512
C1422014,8.87E-05
C1422036,0.006197773
C1422039,0.002721725
C1422055,0.000600992
C1422064,0.039476144
C1422073,0.000593381
C1422076,8.43E-05
C1422085,8.43E-05
C1422091,0.000257587
C1422104,0.000168855
C1422148,8.74E-05
C1422163,0.0005092
C1422171,0.000169169
C1422179,0.000427469
C1422181,8.53E-05
C1422186,0.000171929
C1422190,0.000256422
C1422211,0.007899881
C1422213,8.44E-05
C1422220,8.46E-05
C1422246,8.46E-05
C1422249,8.81E-05
C1422255,0.000168977
C1422257,8.51E-05
C1422268,8.61E-05
C1422270,9.01E-05
C1422277,0.000169684
C1422304,8.43E-05
C1422341,0.000273293
C1422367,8.44E-05
C1422382,0.000433911
C1422387,8.51E-05
C1422394,0.00017228
C1422420,0.000169049
C1422424,8.58E-05
C1422472,0.000172498
C1422479,8.49E-05
C1422515,9.57E-05
C1422530,8.44E-05
C1422533,8.66E-05
C1422539,8.45E-05
C1422550,0.000253432
C1422599,0.000772638
C1422611,0.000511059
C1422629,0.000259445
C1422633,0.000102314
C1422640,0.000253588
C1422646,9.07E-05
C1422662,0.00106495
C1422725,0.000171934
C1422729,8.45E-05
C1422736,8.52E-05
C1422749,0.000253335
C1422750,0.00017056
C1422766,8.54E-05
C1422767,0.000345539
C1422771,0.000169393
C1422800,8.55E-05
C1422801,9.11E-05
C1422829,8.44E-05
C1423021,8.49E-05
C1423033,8.83E-05
C1423039,8.72E-05
C1423052,9.13E-05
C1423053,0.000412536
C1423060,8.44E-05
C1423062,0.002553499
C1423063,0.000935391
C1423064,8.56E-05
C1423065,0.000258658
C1423066,0.000169124
C1423067,0.000428045
C1423085,0.000176368
C1423496,8.86E-05
C1423498,0.002405362
C1423499,8.48E-05
C1423500,8.44E-05
C1423502,8.86E-05
C1423506,0.001446122
C1423524,0.002288263
C1423536,8.48E-05
C1423542,0.000172513
C1423572,0.000264098
C1423573,8.74E-05
C1423575,0.000264673
C1423586,0.000603076
C1423625,8.82E-05
C1423633,0.001633291
C1423638,8.63E-05
C1423644,8.44E-05
C1423652,0.000258309
C1423674,0.000173848
C1423679,9.51E-05
C1423701,0.000258035
C1423702,0.000173859
C1423706,0.00085901
C1423708,8.44E-05
C1423717,8.59E-05
C1423837,0.000513381
C1423842,0.003964055
C1423884,0.000424678
C1423923,0.00016904
C1423958,0.000168788
C1424006,0.000185311
C1424025,8.76E-05
C1424053,8.56E-05
C1424062,0.000343481
C1424135,8.44E-05
C1424145,8.44E-05
C1424146,0.00017507
C1424151,9.45E-05
C1424157,8.46E-05
C1424158,8.45E-05
C1424160,0.000169107
C1424165,8.60E-05
C1424213,0.000515247
C1424220,8.45E-05
C1424222,0.000343861
C1424231,0.000511841
C1424235,9.07E-05
C1424242,8.48E-05
C1424250,0.002166231
C1424252,0.000430785
C1424272,0.000682129
C1424276,8.44E-05
C1424319,0.000173126
C1424447,9.32E-05
C1424448,0.000102314
C1424450,0.00034197
C1424459,0.00016871
C1424460,0.000700786
C1424489,8.62E-05
C1424509,8.43E-05
C1424525,0.000173043
C1424569,8.47E-05
C1424582,8.78E-05
C1424583,0.000171235
C1424586,0.000170028
C1424587,0.00025448
C1424590,0.000176142
C1424593,0.000172387
C1424597,0.000168874
C1424602,8.53E-05
C1424611,8.48E-05
C1424630,8.53E-05
C1424633,0.000169294
C1424634,0.000261112
C1424635,0.000425894
C1424652,0.000272032
C1424661,0.000424754
C1424662,0.000169516
C1424667,0.000173716
C1424692,8.46E-05
C1424704,8.46E-05
C1424713,8.44E-05
C1424720,0.000346435
C1424721,8.63E-05
C1424725,0.000171253
C1424731,0.000604315
C1424741,0.000128374
C1424756,8.48E-05
C1424765,0.000168803
C1424776,0.000346099
C1424785,8.47E-05
C1424810,0.00017095
C1424826,8.65E-05
C1424863,8.61E-05
C1424867,0.000173267
C1424872,0.000258888
C1424874,8.47E-05
C1424880,9.65E-05
C1424886,0.000519703
C1424905,8.73E-05
C1424929,8.56E-05
C1424930,0.000511846
C1424945,0.000517472
C1424954,8.56E-05
C1424976,0.000217399
C1424977,0.000338875
C1424981,0.000169095
C1424993,8.49E-05
C1424999,0.001286904
C1425014,0.000171136
C1425019,0.000169724
C1425020,8.56E-05
C1425037,0.000272749
C1425041,0.000285994
C1425042,0.000256081
C1425057,8.63E-05
C1425064,8.59E-05
C1425066,0.000169957
C1425072,0.000128374
C1425074,0.000344906
C1425075,0.000254015
C1425076,0.000382597
C1425082,0.000356755
C1425101,0.000170248
C1425123,8.57E-05
C1425137,0.000340821
C1425141,8.46E-05
C1425173,0.000169838
C1425183,0.000168978
C1425189,0.000173031
C1425192,0.000171398
C1425195,0.000257699
C1425206,8.69E-05
C1425218,9.45E-05
C1425219,0.000443364
C1425226,0.000168874
C1425233,0.000169895
C1425257,0.000255361
C1425258,8.48E-05
C1425259,8.68E-05
C1425263,0.000384343
C1425291,0.000259552
C1425330,0.000764946
C1425351,8.44E-05
C1425353,0.000175918
C1425360,8.92E-05
C1425370,8.44E-05
C1425389,0.000173063
C1425394,9.09E-05
C1425398,8.43E-05
C1425409,8.50E-05
C1425433,0.000178028
C1425435,8.92E-05
C1425445,8.53E-05
C1425460,8.44E-05
C1425472,0.000169264
C1425473,0.000264252
C1425475,0.000255351
C1425479,0.000173316
C1425484,0.000351754
C1425514,0.001646957
C1425516,0.000171604
C1425527,8.44E-05
C1425537,8.44E-05
C1425566,8.44E-05
C1425569,0.00034468
C1425583,0.000344521
C1425603,8.45E-05
C1425620,8.45E-05
C1425622,0.000698089
C1425629,8.45E-05
C1425650,0.000704669
C1425656,0.000169473
C1425660,8.46E-05
C1425679,0.000168709
C1425695,0.0006869
C1425699,8.48E-05
C1425715,0.000270583
C1425745,8.57E-05
C1425751,0.000262492
C1425775,0.001202618
C1425779,8.99E-05
C1425808,0.000262627
C1425830,0.000350059
C1425834,8.46E-05
C1425927,0.000253352
C1425928,0.000345227
C1425942,0.000777438
C1425957,0.000106917
C1425961,0.000168958
C1425964,0.000431652
C1425969,0.000168837
C1425978,9.01E-05
C1426025,0.000337488
C1426048,8.82E-05
C1426079,8.44E-05
C1426086,8.46E-05
C1426088,0.000170307
C1426102,0.000253368
C1426104,0.001458758
C1426113,8.44E-05
C1426128,8.46E-05
C1426161,8.87E-05
C1426187,0.000172914
C1426195,8.46E-05
C1426200,0.000508151
C1426208,0.00112873
C1426212,0.001539088
C1426213,0.00016871
C1426228,8.43E-05
C1426234,8.53E-05
C1426317,8.45E-05
C1426329,0.000339915
C1426330,0.000253434
C1426335,8.77E-05
C1426344,0.000255562
C1426373,9.65E-05
C1426378,0.000338961
C1426393,8.62E-05
C1426503,8.48E-05
C1426511,0.000263654
C1426551,9.00E-05
C1426556,0.000168732
C1426592,0.000685354
C1426652,0.000169126
C1426669,8.51E-05
C1426785,0.000255423
C1426803,0.000881571
C1426839,8.73E-05
C1426843,0.000168874
C1426854,0.000174009
C1426858,0.000264222
C1426875,0.000168788
C1426937,8.59E-05
C1426985,8.92E-05
C1427003,8.69E-05
C1427015,8.44E-05
C1427038,0.000180855
C1427063,0.000254889
C1427067,8.49E-05
C1427069,0.000254098
C1427080,0.000169424
C1427109,8.46E-05
C1427125,0.000347783
C1427150,0.000186408
C1427164,0.00025433
C1427182,8.48E-05
C1427187,8.62E-05
C1427214,0.000168833
C1427216,8.92E-05
C1427223,0.000257078
C1427234,8.61E-05
C1427242,8.45E-05
C1427245,0.000171604
C1427248,0.000253245
C1427259,0.000169134
C1427275,8.45E-05
C1427285,8.52E-05
C1427290,8.64E-05
C1427293,8.62E-05
C1427294,8.59E-05
C1427303,0.000253586
C1427310,8.87E-05
C1427365,0.000169259
C1427373,0.000174297
C1427382,0.000253614
C1427422,0.000360997
C1427429,8.45E-05
C1427460,0.000523434
C1427481,8.64E-05
C1427488,9.74E-05
C1427500,0.00017003
C1427504,0.000168927
C1427539,0.000361386
C1427563,8.46E-05
C1427605,8.50E-05
C1427633,0.000168874
C1427646,8.44E-05
C1427727,8.47E-05
C1427728,0.000180809
C1427735,8.63E-05
C1427738,0.000697887
C1427802,8.44E-05
C1427812,0.00060077
C1427815,8.56E-05
C1427833,0.000171145
C1427837,8.48E-05
C1427884,0.000169665
C1427926,0.000255289
C1427952,8.44E-05
C1427960,8.43E-05
C1427962,8.43E-05
C1427969,8.49E-05
C1427971,8.49E-05
C1428031,0.000270683
C1428114,0.003974657
C1428141,0.000513489
C1428164,8.44E-05
C1428177,8.57E-05
C1428183,8.49E-05
C1428184,0.000212974
C1428200,0.001021753
C1428222,0.000510265
C1428258,0.000342155
C1428294,0.000170484
C1428371,0.000423873
C1428427,0.000169001
C1428428,9.24E-05
C1428431,0.000592313
C1428456,8.44E-05
C1428476,0.000169702
C1428495,0.000618159
C1428523,8.47E-05
C1428531,0.000179686
C1428572,0.000128374
C1428612,8.44E-05
C1428613,0.00043496
C1428636,8.63E-05
C1428660,0.000347654
C1428722,0.000256126
C1428749,8.49E-05
C1428756,0.000264112
C1428758,8.62E-05
C1428772,0.000184345
C1428785,0.000436565
C1428810,8.45E-05
C1428862,0.000259107
C1428882,8.44E-05
C1428884,8.46E-05
C1428889,0.000180288
C1428890,0.00017388
C1428927,0.000951844
C1428933,0.000341199
C1428937,9.24E-05
C1428956,8.44E-05
C1429582,8.43E-05
C1429589,8.56E-05
C1429678,9.16E-05
C1429758,8.46E-05
C1429778,8.44E-05
C1430239,8.53E-05
C1431123,8.87E-05
C1431343,0.000423867
C1431519,0.000943935
C1431543,8.44E-05
C1431550,8.47E-05
C1431628,9.07E-05
C1431711,0.000253748
C1431883,8.44E-05
C1431910,8.47E-05
C1432037,0.000254238
C1432227,0.000260819
C1432376,0.000173151
C1432728,0.000527842
C1433062,0.002632986
C1434415,8.45E-05
C1434451,0.000593723
C1434792,8.45E-05
C1434913,0.000168874
C1435283,0.00017001
C1435444,0.000960921
C1435543,8.47E-05
C1435829,0.000173427
C1435940,8.87E-05
C1436327,0.000349797
C1436650,8.78E-05
C1436698,8.43E-05
C1437492,0.000274425
C1437703,0.000347932
C1437978,9.31E-05
C1438155,8.47E-05
C1439270,0.000269903
C1439284,0.00155391
C1439290,0.000171974
C1439329,0.000168979
C1439337,8.88E-05
C1439340,0.000344716
C1439852,0.000439788
C1440080,0.006839082
C1440117,0.000198057
C1440173,8.71E-05
C1440231,8.44E-05
C1440239,0.000171335
C1440243,0.000172052
C1440440,8.61E-05
C1440443,8.44E-05
C1440452,8.44E-05
C1440505,0.000254445
C1440514,0.0013762
C1440515,8.44E-05
C1440516,8.52E-05
C1440564,0.00017324
C1440666,8.43E-05
C1440681,8.44E-05
C1440684,8.51E-05
C1440710,8.76E-05
C1440790,0.000168874
C1440809,8.52E-05
C1440916,8.44E-05
C1440917,8.56E-05
C1440918,8.49E-05
C1440928,8.47E-05
C1440965,0.000169163
C1441017,8.52E-05
C1441094,8.72E-05
C1441129,8.43E-05
C1441139,0.000457483
C1441165,0.000425038
C1441322,0.000168732
C1441323,0.000128374
C1441340,8.44E-05
C1441384,8.55E-05
C1441457,0.000173881
C1441488,0.000253853
C1441534,0.000254815
C1441554,0.000746626
C1441565,0.001120338
C1441604,0.00451018
C1441647,0.000370491
C1441648,8.63E-05
C1441657,0.000184328
C1441713,8.44E-05
C1441758,8.44E-05
C1442097,8.68E-05
C1442155,0.000519747
C1442179,8.49E-05
C1442216,0.000178953
C1442234,0.000625508
C1442456,0.000174836
C1442459,8.68E-05
C1442462,8.46E-05
C1442463,8.95E-05
C1442488,0.000775833
C1442495,0.000256291
C1442514,0.000343947
C1442515,0.000170849
C1442536,0.000128374
C1442738,0.000171743
C1442753,0.000342862
C1442757,0.000700909
C1442758,0.000806235
C1442759,0.000274083
C1442775,0.000179913
C1442823,8.43E-05
C1442824,0.000173179
C1442826,0.000342006
C1442858,0.001554955
C1442868,0.000253624
C1442910,8.88E-05
C1442948,8.60E-05
C1443014,8.56E-05
C1443145,0.000266781
C1443237,0.000524318
C1443258,0.000170976
C1443270,8.52E-05
C1443347,9.77E-05
C1443394,0.000783421
C1443559,0.000511416
C1443643,0.0012213
C1443650,0.001726919
C1443775,0.00093628
C1443851,0.000513954
C1443861,0.001971157
C1443867,0.000600503
C1443869,0.000428681
C1443870,0.000641872
C1443871,0.00127226
C1443891,8.45E-05
C1443921,0.000383088
C1443923,0.000357833
C1443924,0.001523171
C1443947,0.000423312
C1443948,0.000177221
C1443952,8.53E-05
C1443953,0.004439429
C1444005,8.44E-05
C1444007,0.000343726
C1444090,0.000355587
C1444092,0.000471105
C1444097,8.74E-05
C1444103,8.66E-05
C1444104,8.45E-05
C1444132,0.00179389
C1444165,0.00035726
C1444170,8.49E-05
C1444301,8.44E-05
C1444324,0.000168874
C1444500,0.000299638
C1444526,8.72E-05
C1444530,8.44E-05
C1444562,0.000487688
C1444565,0.000256514
C1444582,8.44E-05
C1444585,8.92E-05
C1444586,8.75E-05
C1444604,0.000172783
C1444648,0.001097392
C1444656,0.000689918
C1444662,0.002963699
C1444665,0.000253866
C1444692,0.000268211
C1444693,8.55E-05
C1444694,0.000424819
C1444708,8.77E-05
C1444711,9.17E-05
C1444716,0.00017102
C1444717,8.44E-05
C1444754,0.000598573
C1444755,0.00025382
C1444756,0.000223518
C1444783,0.002836518
C1445093,8.57E-05
C1445577,8.74E-05
C1445578,0.000340727
C1445706,0.000849838
C1445761,0.000253234
C1445860,0.000180056
C1446041,0.000128374
C1446042,8.51E-05
C1446165,8.57E-05
C1446172,8.86E-05
C1446173,0.000128374
C1446289,0.000508482
C1446301,0.00025925
C1446336,0.000429378
C1446338,0.000182085
C1446348,0.000594116
C1446356,0.000254789
C1446377,0.004788784
C1446390,0.000404312
C1446397,0.000175258
C1446409,0.00052646
C1446476,0.000168874
C1446539,8.46E-05
C1446601,8.47E-05
C1446614,0.001572877
C1446659,8.69E-05
C1446783,0.00016907
C1446949,0.000258428
C1446951,9.57E-05
C1447020,0.001990371
C1447045,0.000603263
C1447107,0.000179984
C1447389,0.000171067
C1447694,0.000444274
C1447703,8.57E-05
C1447786,0.000170312
C1448177,0.015435495
C1448774,0.000254532
C1449035,0.00043106
C1449159,0.002952238
C1449550,0.000253772
C1449551,9.17E-05
C1449556,0.000256995
C1449559,0.000433107
C1449562,8.56E-05
C1449563,0.000425227
C1449564,0.000478061
C1449565,0.000763701
C1449575,0.001954532
C1449577,0.000106917
C1449582,0.00035754
C1449602,8.49E-05
C1449619,0.000773215
C1449624,8.49E-05
C1449642,0.000602446
C1449646,8.96E-05
C1449647,0.000168874
C1449651,0.000515041
C1449675,0.000169166
C1449680,0.001278612
C1449681,0.0003385
C1449699,0.000340453
C1449701,0.00034285
C1449702,0.000341423
C1449704,0.000180888
C1449705,0.000522277
C1449706,0.000427294
C1449715,8.52E-05
C1449799,8.44E-05
C1449809,0.001034977
C1449835,0.000299024
C1449836,8.44E-05
C1449865,9.28E-05
C1449886,0.001461178
C1449906,8.44E-05
C1449935,0.000255397
C1449955,8.55E-05
C1450027,8.50E-05
C1450035,8.48E-05
C1450049,0.00016994
C1450053,0.000256551
C1450054,8.55E-05
C1450093,8.46E-05
C1450145,0.000259837
C1450173,0.000257059
C1450269,0.000175453
C1450275,9.13E-05
C1451001,0.000966408
C1451201,0.000351649
C1451210,0.000358076
C1451406,0.000345699
C1451803,0.000168874
C1451819,8.49E-05
C1452025,8.45E-05
C1452534,8.54E-05
C1452735,0.000602125
C1452968,8.47E-05
C1453024,0.000342528
C1453067,0.000168709
C1453118,8.45E-05
C1453431,0.000942049
C1453632,8.52E-05
C1453642,0.000169651
C1453673,0.000168874
C1453853,0.001880402
C1453915,8.72E-05
C1453933,0.000518357
C1453959,8.77E-05
C1454310,8.98E-05
C1454475,8.43E-05
C1454489,0.00200479
C1454896,0.000339047
C1455147,0.00078854
C1455363,8.44E-05
C1455412,8.62E-05
C1455445,0.000128374
C1455688,8.52E-05
C1455743,0.000213546
C1455782,0.000171146
C1455863,0.000510184
C1456025,0.001197956
C1456094,0.000784007
C1456349,0.000172851
C1456380,0.002409193
C1456384,8.71E-05
C1456386,0.000258576
C1456389,0.00025919
C1456395,8.56E-05
C1456408,0.000607665
C1456413,8.81E-05
C1456447,0.00303858
C1456454,8.66E-05
C1456459,8.45E-05
C1456461,0.000186956
C1456463,0.000258405
C1456530,8.51E-05
C1456557,0.000512882
C1456573,0.000253498
C1456574,0.000339217
C1456587,0.006381134
C1456613,0.000260357
C1456624,0.000168874
C1456627,0.000256161
C1456630,0.000215338
C1456647,0.00068371
C1456706,0.000882549
C1456711,8.48E-05
C1456781,8.57E-05
C1456784,0.000128374
C1456808,0.000862833
C1456828,0.000343833
C1456846,0.000394375
C1456849,8.60E-05
C1456859,0.00042574
C1456868,0.00076422
C1457865,0.000393748
C1457867,8.46E-05
C1457868,0.004833037
C1457887,0.060446432
C1457907,0.000170823
C1457909,8.45E-05
C1458089,8.65E-05
C1458132,8.93E-05
C1458155,0.000431443
C1459585,8.47E-05
C1463421,8.62E-05
C1470636,0.000339027
C1470637,8.54E-05
C1474978,0.000128374
C1476859,0.000168773
C1478348,8.44E-05
C1478531,0.000106917
C1478824,0.003654284
C1479795,8.44E-05
C1481715,8.45E-05
C1482674,8.46E-05
C1483116,8.49E-05
C1483601,8.56E-05
C1483721,8.50E-05
C1486096,0.000172556
C1487039,8.44E-05
C1487095,8.44E-05
C1487265,8.43E-05
C1490589,8.61E-05
C1490977,0.000175088
C1493979,8.45E-05
C1496969,8.47E-05
C1497012,8.76E-05
C1500338,8.44E-05
C1500420,0.000128374
C1501208,0.00025557
C1503051,0.000180293
C1503091,0.00025788
C1504331,0.000177777
C1504336,8.44E-05
C1504340,8.58E-05
C1504363,8.63E-05
C1504369,8.78E-05
C1504375,8.64E-05
